id,name,language,tag,package,version,date_epoch,date
358,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/resourcehealth/armresourcehealth@v0.4.0,go,sdk/resourcemanager/resourcehealth/armresourcehealth/v0.4.0,sdk/resourcemanager/resourcehealth/armresourcehealth,v0.4.0,1645522878,02/22/2022
359,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/policyinsights/armpolicyinsights@v0.2.0,go,sdk/resourcemanager/policyinsights/armpolicyinsights/v0.2.0,sdk/resourcemanager/policyinsights/armpolicyinsights,v0.2.0,1645522876,02/22/2022
360,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/peering/armpeering@v0.3.0,go,sdk/resourcemanager/peering/armpeering/v0.3.0,sdk/resourcemanager/peering/armpeering,v0.3.0,1645522628,02/22/2022
361,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/managementgroups/armmanagementgroups@v0.4.0,go,sdk/resourcemanager/managementgroups/armmanagementgroups/v0.4.0,sdk/resourcemanager/managementgroups/armmanagementgroups,v0.4.0,1645515101,02/22/2022
362,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/dnsresolver/armdnsresolver@v0.1.0,go,sdk/resourcemanager/dnsresolver/armdnsresolver/v0.1.0,sdk/resourcemanager/dnsresolver/armdnsresolver,v0.1.0,1645513388,02/22/2022
363,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/kubernetesconfiguration/armkubernetesconfiguration@v0.3.0,go,sdk/resourcemanager/kubernetesconfiguration/armkubernetesconfiguration/v0.3.0,sdk/resourcemanager/kubernetesconfiguration/armkubernetesconfiguration,v0.3.0,1645511934,02/22/2022
364,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/mixedreality/armmixedreality@v0.2.1,go,sdk/resourcemanager/mixedreality/armmixedreality/v0.2.1,sdk/resourcemanager/mixedreality/armmixedreality,v0.2.1,1645424934,02/21/2022
365,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/mediaservices/armmediaservices@v0.3.1,go,sdk/resourcemanager/mediaservices/armmediaservices/v0.3.1,sdk/resourcemanager/mediaservices/armmediaservices,v0.3.1,1645424920,02/21/2022
366,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/marketplaceordering/armmarketplaceordering@v0.2.1,go,sdk/resourcemanager/marketplaceordering/armmarketplaceordering/v0.2.1,sdk/resourcemanager/marketplaceordering/armmarketplaceordering,v0.2.1,1645424913,02/21/2022
367,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/marketplace/armmarketplace@v0.2.1,go,sdk/resourcemanager/marketplace/armmarketplace/v0.2.1,sdk/resourcemanager/marketplace/armmarketplace,v0.2.1,1645424899,02/21/2022
368,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/mariadb/armmariadb@v0.2.1,go,sdk/resourcemanager/mariadb/armmariadb/v0.2.1,sdk/resourcemanager/mariadb/armmariadb,v0.2.1,1645424867,02/21/2022
369,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/maps/armmaps@v0.2.1,go,sdk/resourcemanager/maps/armmaps/v0.2.1,sdk/resourcemanager/maps/armmaps,v0.2.1,1645424863,02/21/2022
370,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/managementpartner/armmanagementpartner@v0.2.1,go,sdk/resourcemanager/managementpartner/armmanagementpartner/v0.2.1,sdk/resourcemanager/managementpartner/armmanagementpartner,v0.2.1,1645424851,02/21/2022
371,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/managementgroups/armmanagementgroups@v0.3.1,go,sdk/resourcemanager/managementgroups/armmanagementgroups/v0.3.1,sdk/resourcemanager/managementgroups/armmanagementgroups,v0.3.1,1645424847,02/21/2022
372,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/managedservices/armmanagedservices@v0.2.1,go,sdk/resourcemanager/managedservices/armmanagedservices/v0.2.1,sdk/resourcemanager/managedservices/armmanagedservices,v0.2.1,1645424834,02/21/2022
373,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/machinelearningservices/armmachinelearningservices@v0.2.1,go,sdk/resourcemanager/machinelearningservices/armmachinelearningservices/v0.2.1,sdk/resourcemanager/machinelearningservices/armmachinelearningservices,v0.2.1,1645424826,02/21/2022
374,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/maintenance/armmaintenance@v0.2.1,go,sdk/resourcemanager/maintenance/armmaintenance/v0.2.1,sdk/resourcemanager/maintenance/armmaintenance,v0.2.1,1645424806,02/21/2022
375,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/m365securityandcompliance/armm365securityandcompliance@v0.2.1,go,sdk/resourcemanager/m365securityandcompliance/armm365securityandcompliance/v0.2.1,sdk/resourcemanager/m365securityandcompliance/armm365securityandcompliance,v0.2.1,1645424786,02/21/2022
376,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/logz/armlogz@v0.2.1,go,sdk/resourcemanager/logz/armlogz/v0.2.1,sdk/resourcemanager/logz/armlogz,v0.2.1,1645424786,02/21/2022
377,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/logic/armlogic@v0.3.1,go,sdk/resourcemanager/logic/armlogic/v0.3.1,sdk/resourcemanager/logic/armlogic,v0.3.1,1645424771,02/21/2022
378,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/loadtestservice/armloadtestservice@v0.2.1,go,sdk/resourcemanager/loadtestservice/armloadtestservice/v0.2.1,sdk/resourcemanager/loadtestservice/armloadtestservice,v0.2.1,1645424759,02/21/2022
379,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/kusto/armkusto@v0.2.1,go,sdk/resourcemanager/kusto/armkusto/v0.2.1,sdk/resourcemanager/kusto/armkusto,v0.2.1,1645424740,02/21/2022
380,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/labservices/armlabservices@v0.2.1,go,sdk/resourcemanager/labservices/armlabservices/v0.2.1,sdk/resourcemanager/labservices/armlabservices,v0.2.1,1645424721,02/21/2022
381,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/kubernetesconfiguration/armkubernetesconfiguration@v0.2.1,go,sdk/resourcemanager/kubernetesconfiguration/armkubernetesconfiguration/v0.2.1,sdk/resourcemanager/kubernetesconfiguration/armkubernetesconfiguration,v0.2.1,1645424694,02/21/2022
382,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/keyvault/armkeyvault@v0.3.1,go,sdk/resourcemanager/keyvault/armkeyvault/v0.3.1,sdk/resourcemanager/keyvault/armkeyvault,v0.3.1,1645424686,02/21/2022
383,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/iotsecurity/armiotsecurity@v0.2.1,go,sdk/resourcemanager/iotsecurity/armiotsecurity/v0.2.1,sdk/resourcemanager/iotsecurity/armiotsecurity,v0.2.1,1645424669,02/21/2022
384,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/iothub/armiothub@v0.3.1,go,sdk/resourcemanager/iothub/armiothub/v0.3.1,sdk/resourcemanager/iothub/armiothub,v0.3.1,1645424666,02/21/2022
385,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/hybridnetwork/armhybridnetwork@v0.2.1,go,sdk/resourcemanager/hybridnetwork/armhybridnetwork/v0.2.1,sdk/resourcemanager/hybridnetwork/armhybridnetwork,v0.2.1,1645424623,02/21/2022
386,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/iotcentral/armiotcentral@v0.2.1,go,sdk/resourcemanager/iotcentral/armiotcentral/v0.2.1,sdk/resourcemanager/iotcentral/armiotcentral,v0.2.1,1645424614,02/21/2022
387,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/hybridkubernetes/armhybridkubernetes@v0.2.1,go,sdk/resourcemanager/hybridkubernetes/armhybridkubernetes/v0.2.1,sdk/resourcemanager/hybridkubernetes/armhybridkubernetes,v0.2.1,1645424611,02/21/2022
388,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/hybriddatamanager/armhybriddatamanager@v0.2.1,go,sdk/resourcemanager/hybriddatamanager/armhybriddatamanager/v0.2.1,sdk/resourcemanager/hybriddatamanager/armhybriddatamanager,v0.2.1,1645424540,02/21/2022
389,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/hybridconnectivity/armhybridconnectivity@v0.2.1,go,sdk/resourcemanager/hybridconnectivity/armhybridconnectivity/v0.2.1,sdk/resourcemanager/hybridconnectivity/armhybridconnectivity,v0.2.1,1645424522,02/21/2022
390,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/hybridcompute/armhybridcompute@v0.2.1,go,sdk/resourcemanager/hybridcompute/armhybridcompute/v0.2.1,sdk/resourcemanager/hybridcompute/armhybridcompute,v0.2.1,1645424511,02/21/2022
391,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/healthcareapis/armhealthcareapis@v0.2.1,go,sdk/resourcemanager/healthcareapis/armhealthcareapis/v0.2.1,sdk/resourcemanager/healthcareapis/armhealthcareapis,v0.2.1,1645424489,02/21/2022
392,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/healthbot/armhealthbot@v0.2.1,go,sdk/resourcemanager/healthbot/armhealthbot/v0.2.1,sdk/resourcemanager/healthbot/armhealthbot,v0.2.1,1645424476,02/21/2022
393,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/hdinsight/armhdinsight@v0.2.1,go,sdk/resourcemanager/hdinsight/armhdinsight/v0.2.1,sdk/resourcemanager/hdinsight/armhdinsight,v0.2.1,1645424427,02/21/2022
394,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/hardwaresecuritymodules/armhardwaresecuritymodules@v0.2.1,go,sdk/resourcemanager/hardwaresecuritymodules/armhardwaresecuritymodules/v0.2.1,sdk/resourcemanager/hardwaresecuritymodules/armhardwaresecuritymodules,v0.2.1,1645424404,02/21/2022
395,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/hanaonazure/armhanaonazure@v0.2.1,go,sdk/resourcemanager/hanaonazure/armhanaonazure/v0.2.1,sdk/resourcemanager/hanaonazure/armhanaonazure,v0.2.1,1645424396,02/21/2022
396,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/guestconfiguration/armguestconfiguration@v0.2.1,go,sdk/resourcemanager/guestconfiguration/armguestconfiguration/v0.2.1,sdk/resourcemanager/guestconfiguration/armguestconfiguration,v0.2.1,1645424378,02/21/2022
397,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/frontdoor/armfrontdoor@v0.2.1,go,sdk/resourcemanager/frontdoor/armfrontdoor/v0.2.1,sdk/resourcemanager/frontdoor/armfrontdoor,v0.2.1,1645424359,02/21/2022
398,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/extendedlocation/armextendedlocation@v0.2.1,go,sdk/resourcemanager/extendedlocation/armextendedlocation/v0.2.1,sdk/resourcemanager/extendedlocation/armextendedlocation,v0.2.1,1645424358,02/21/2022
399,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/eventgrid/armeventgrid@v0.3.1,go,sdk/resourcemanager/eventgrid/armeventgrid/v0.3.1,sdk/resourcemanager/eventgrid/armeventgrid,v0.3.1,1645424345,02/21/2022
400,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/eventhub/armeventhub@v0.3.1,go,sdk/resourcemanager/eventhub/armeventhub/v0.3.1,sdk/resourcemanager/eventhub/armeventhub,v0.3.1,1645424339,02/21/2022
401,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/elastic/armelastic@v0.2.1,go,sdk/resourcemanager/elastic/armelastic/v0.2.1,sdk/resourcemanager/elastic/armelastic,v0.2.1,1645424311,02/21/2022
402,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/edgeorder/armedgeorder@v0.2.1,go,sdk/resourcemanager/edgeorder/armedgeorder/v0.2.1,sdk/resourcemanager/edgeorder/armedgeorder,v0.2.1,1645424251,02/21/2022
403,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/edgeorderpartner/armedgeorderpartner@v0.2.1,go,sdk/resourcemanager/edgeorderpartner/armedgeorderpartner/v0.2.1,sdk/resourcemanager/edgeorderpartner/armedgeorderpartner,v0.2.1,1645424247,02/21/2022
404,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/domainservices/armdomainservices@v0.2.1,go,sdk/resourcemanager/domainservices/armdomainservices/v0.2.1,sdk/resourcemanager/domainservices/armdomainservices,v0.2.1,1645424217,02/21/2022
405,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/security/armsecurity@v0.4.0,go,sdk/resourcemanager/security/armsecurity/v0.4.0,sdk/resourcemanager/security/armsecurity,v0.4.0,1645604081,02/23/2022
406,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/webpubsub/armwebpubsub@v0.2.1,go,sdk/resourcemanager/webpubsub/armwebpubsub/v0.2.1,sdk/resourcemanager/webpubsub/armwebpubsub,v0.2.1,1645423851,02/21/2022
407,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/digitaltwins/armdigitaltwins@v0.2.1,go,sdk/resourcemanager/digitaltwins/armdigitaltwins/v0.2.1,sdk/resourcemanager/digitaltwins/armdigitaltwins,v0.2.1,1645424164,02/21/2022
408,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/devtestlabs/armdevtestlabs@v0.2.1,go,sdk/resourcemanager/devtestlabs/armdevtestlabs/v0.2.1,sdk/resourcemanager/devtestlabs/armdevtestlabs,v0.2.1,1645424145,02/21/2022
409,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/devops/armdevops@v0.2.1,go,sdk/resourcemanager/devops/armdevops/v0.2.1,sdk/resourcemanager/devops/armdevops,v0.2.1,1645424072,02/21/2022
410,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/deviceupdate/armdeviceupdate@v0.2.1,go,sdk/resourcemanager/deviceupdate/armdeviceupdate/v0.2.1,sdk/resourcemanager/deviceupdate/armdeviceupdate,v0.2.1,1645424015,02/21/2022
411,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/deviceprovisioningservices/armdeviceprovisioningservices@v0.2.1,go,sdk/resourcemanager/deviceprovisioningservices/armdeviceprovisioningservices/v0.2.1,sdk/resourcemanager/deviceprovisioningservices/armdeviceprovisioningservices,v0.2.1,1645423970,02/21/2022
412,com.azure.resourcemanager:azure-resourcemanager-sqlvirtualmachine:1.0.0-beta.2,java,azure-resourcemanager-sqlvirtualmachine_1.0.0-beta.2,azure-resourcemanager-sqlvirtualmachine,1.0.0-beta.2,1645675181,02/24/2022
413,com.azure.resourcemanager:azure-resourcemanager-datafactory:1.0.0-beta.12,java,azure-resourcemanager-datafactory_1.0.0-beta.12,azure-resourcemanager-datafactory,1.0.0-beta.12,1645670067,02/24/2022
414,com.azure.resourcemanager:azure-resourcemanager-mobilenetwork:1.0.0-beta.1,java,azure-resourcemanager-mobilenetwork_1.0.0-beta.1,azure-resourcemanager-mobilenetwork,1.0.0-beta.1,1646018163,02/28/2022
415,com.azure.resourcemanager:azure-resourcemanager-appconfiguration:1.0.0-beta.5,java,azure-resourcemanager-appconfiguration_1.0.0-beta.5,azure-resourcemanager-appconfiguration,1.0.0-beta.5,1646015687,02/28/2022
416,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/mobilenetwork/armmobilenetwork@v0.1.0,go,sdk/resourcemanager/mobilenetwork/armmobilenetwork/v0.1.0,sdk/resourcemanager/mobilenetwork/armmobilenetwork,v0.1.0,1646034800,02/28/2022
417,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/compute/armcompute@v0.4.0,go,sdk/resourcemanager/compute/armcompute/v0.4.0,sdk/resourcemanager/compute/armcompute,v0.4.0,1646211696,03/02/2022
418,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/compute/armcompute@v0.5.0,go,sdk/resourcemanager/compute/armcompute/v0.5.0,sdk/resourcemanager/compute/armcompute,v0.5.0,1646651252,03/07/2022
419,com.azure.resourcemanager:azure-resourcemanager-mysqlflexibleserver:1.0.0-beta.2,java,azure-resourcemanager-mysqlflexibleserver_1.0.0-beta.2,azure-resourcemanager-mysqlflexibleserver,1.0.0-beta.2,1646809755,03/09/2022
420,com.azure.resourcemanager:azure-resourcemanager:2.13.0,java,azure-resourcemanager_2.13.0,azure-resourcemanager,2.13.0,1646994670,03/11/2022
421,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/mysql/armmysqlflexibleservers@v0.4.0,go,sdk/resourcemanager/mysql/armmysqlflexibleservers/v0.4.0,sdk/resourcemanager/mysql/armmysqlflexibleservers,v0.4.0,1647243096,03/14/2022
422,com.azure.resourcemanager:azure-resourcemanager-batch:1.0.0,java,azure-resourcemanager-batch_1.0.0,azure-resourcemanager-batch,1.0.0,1647921524,03/22/2022
423,com.azure.resourcemanager:azure-resourcemanager-storagecache:1.0.0-beta.5,java,azure-resourcemanager-storagecache_1.0.0-beta.5,azure-resourcemanager-storagecache,1.0.0-beta.5,1647916784,03/22/2022
424,com.azure.resourcemanager:azure-resourcemanager-mediaservices:1.1.0-beta.3,java,azure-resourcemanager-mediaservices_1.1.0-beta.3,azure-resourcemanager-mediaservices,1.1.0-beta.3,1647919509,03/22/2022
425,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/datafactory/armdatafactory@v0.3.0,go,sdk/resourcemanager/datafactory/armdatafactory/v0.3.0,sdk/resourcemanager/datafactory/armdatafactory,v0.3.0,1647945470,03/22/2022
426,com.azure.resourcemanager:azure-resourcemanager-securityinsights:1.0.0-beta.2,java,azure-resourcemanager-securityinsights_1.0.0-beta.2,azure-resourcemanager-securityinsights,1.0.0-beta.2,1648028548,03/23/2022
427,com.azure.resourcemanager:azure-resourcemanager-kubernetesconfiguration:1.0.0-beta.3,java,azure-resourcemanager-kubernetesconfiguration_1.0.0-beta.3,azure-resourcemanager-kubernetesconfiguration,1.0.0-beta.3,1648108073,03/24/2022
428,com.azure.resourcemanager:azure-resourcemanager-datafactory:1.0.0-beta.13,java,azure-resourcemanager-datafactory_1.0.0-beta.13,azure-resourcemanager-datafactory,1.0.0-beta.13,1648108800,03/24/2022
429,com.azure.resourcemanager:azure-resourcemanager-applicationinsights:1.0.0-beta.4,java,azure-resourcemanager-applicationinsights_1.0.0-beta.4,azure-resourcemanager-applicationinsights,1.0.0-beta.4,1648094740,03/24/2022
430,com.azure.resourcemanager:azure-resourcemanager-mobilenetwork:1.0.0-beta.2,java,azure-resourcemanager-mobilenetwork_1.0.0-beta.2,azure-resourcemanager-mobilenetwork,1.0.0-beta.2,1648181920,03/25/2022
431,com.azure.resourcemanager:azure-resourcemanager-eventgrid:1.2.0-beta.1,java,azure-resourcemanager-eventgrid_1.2.0-beta.1,azure-resourcemanager-eventgrid,1.2.0-beta.1,1648454805,03/28/2022
432,com.azure.resourcemanager:azure-resourcemanager-resourcehealth:1.0.0-beta.2,java,azure-resourcemanager-resourcehealth_1.0.0-beta.2,azure-resourcemanager-resourcehealth,1.0.0-beta.2,1648533404,03/29/2022
433,com.azure.resourcemanager:azure-resourcemanager-apimanagement:1.0.0-beta.3,java,azure-resourcemanager-apimanagement_1.0.0-beta.3,azure-resourcemanager-apimanagement,1.0.0-beta.3,1648521478,03/29/2022
434,com.azure.resourcemanager:azure-resourcemanager-mediaservices:2.0.0,java,azure-resourcemanager-mediaservices_2.0.0,azure-resourcemanager-mediaservices,2.0.0,1648610927,03/30/2022
435,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/mobilenetwork/armmobilenetwork@v0.2.0,go,sdk/resourcemanager/mobilenetwork/armmobilenetwork/v0.2.0,sdk/resourcemanager/mobilenetwork/armmobilenetwork,v0.2.0,1648608075,03/30/2022
436,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/signalr/armsignalr@v0.3.0,go,sdk/resourcemanager/signalr/armsignalr/v0.3.0,sdk/resourcemanager/signalr/armsignalr,v0.3.0,1649130323,04/05/2022
437,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/mediaservices/armmediaservices@v0.4.0,go,sdk/resourcemanager/mediaservices/armmediaservices/v0.4.0,sdk/resourcemanager/mediaservices/armmediaservices,v0.4.0,1649130328,04/05/2022
438,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/cognitiveservices/armcognitiveservices@v0.4.0,go,sdk/resourcemanager/cognitiveservices/armcognitiveservices/v0.4.0,sdk/resourcemanager/cognitiveservices/armcognitiveservices,v0.4.0,1649130344,04/05/2022
439,com.azure.resourcemanager:azure-resourcemanager:2.14.0,java,azure-resourcemanager_2.14.0,azure-resourcemanager,2.14.0,1649686238,04/11/2022
440,com.azure.resourcemanager:azure-resourcemanager-signalr:1.0.0-beta.4,java,azure-resourcemanager-signalr_1.0.0-beta.4,azure-resourcemanager-signalr,1.0.0-beta.4,1649659809,04/11/2022
441,com.azure.resourcemanager:azure-resourcemanager-iotcentral:1.1.0-beta.1,java,azure-resourcemanager-iotcentral_1.1.0-beta.1,azure-resourcemanager-iotcentral,1.1.0-beta.1,1649646280,04/11/2022
442,com.azure.resourcemanager:azure-resourcemanager-healthcareapis:1.0.0-beta.2,java,azure-resourcemanager-healthcareapis_1.0.0-beta.2,azure-resourcemanager-healthcareapis,1.0.0-beta.2,1649658425,04/11/2022
443,com.azure.resourcemanager:azure-resourcemanager-cognitiveservices:1.0.0-beta.4,java,azure-resourcemanager-cognitiveservices_1.0.0-beta.4,azure-resourcemanager-cognitiveservices,1.0.0-beta.4,1649647167,04/11/2022
444,com.azure.resourcemanager:azure-resourcemanager-resourcegraph:1.0.0-beta.3,java,azure-resourcemanager-resourcegraph_1.0.0-beta.3,azure-resourcemanager-resourcegraph,1.0.0-beta.3,1649641141,04/11/2022
445,com.azure.resourcemanager:azure-resourcemanager-marketplaceordering:1.0.0-beta.2,java,azure-resourcemanager-marketplaceordering_1.0.0-beta.2,azure-resourcemanager-marketplaceordering,1.0.0-beta.2,1649640803,04/11/2022
446,com.azure.resourcemanager:azure-resourcemanager-dashboard:1.0.0-beta.1,java,azure-resourcemanager-dashboard_1.0.0-beta.1,azure-resourcemanager-dashboard,1.0.0-beta.1,1649746507,04/12/2022
447,com.azure.resourcemanager:azure-resourcemanager-azurestackhci:1.0.0-beta.2,java,azure-resourcemanager-azurestackhci_1.0.0-beta.2,azure-resourcemanager-azurestackhci,1.0.0-beta.2,1649731517,04/12/2022
448,com.azure.resourcemanager:azure-resourcemanager-redisenterprise:1.1.0-beta.1,java,azure-resourcemanager-redisenterprise_1.1.0-beta.1,azure-resourcemanager-redisenterprise,1.1.0-beta.1,1650342864,04/19/2022
449,com.azure.resourcemanager:azure-resourcemanager-datafactory:1.0.0-beta.14,java,azure-resourcemanager-datafactory_1.0.0-beta.14,azure-resourcemanager-datafactory,1.0.0-beta.14,1650355350,04/19/2022
450,com.azure.resourcemanager:azure-resourcemanager-servicelinker:1.0.0-beta.1,java,azure-resourcemanager-servicelinker_1.0.0-beta.1,azure-resourcemanager-servicelinker,1.0.0-beta.1,1650522112,04/21/2022
451,com.azure.resourcemanager:azure-resourcemanager-botservice:1.0.0-beta.4,java,azure-resourcemanager-botservice_1.0.0-beta.4,azure-resourcemanager-botservice,1.0.0-beta.4,1650525353,04/21/2022
452,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/workloadmonitor/armworkloadmonitor@v0.4.0,go,sdk/resourcemanager/workloadmonitor/armworkloadmonitor/v0.4.0,sdk/resourcemanager/workloadmonitor/armworkloadmonitor,v0.4.0,1650265663,04/18/2022
453,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/windowsiot/armwindowsiot@v0.4.0,go,sdk/resourcemanager/windowsiot/armwindowsiot/v0.4.0,sdk/resourcemanager/windowsiot/armwindowsiot,v0.4.0,1650266758,04/18/2022
454,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/windowsesu/armwindowsesu@v0.4.0,go,sdk/resourcemanager/windowsesu/armwindowsesu/v0.4.0,sdk/resourcemanager/windowsesu/armwindowsesu,v0.4.0,1650265665,04/18/2022
455,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/webpubsub/armwebpubsub@v0.4.0,go,sdk/resourcemanager/webpubsub/armwebpubsub/v0.4.0,sdk/resourcemanager/webpubsub/armwebpubsub,v0.4.0,1650266755,04/18/2022
456,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/vmwarecloudsimple/armvmwarecloudsimple@v0.4.0,go,sdk/resourcemanager/vmwarecloudsimple/armvmwarecloudsimple/v0.4.0,sdk/resourcemanager/vmwarecloudsimple/armvmwarecloudsimple,v0.4.0,1650265665,04/18/2022
457,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/virtualmachineimagebuilder/armvirtualmachineimagebuilder@v0.4.0,go,sdk/resourcemanager/virtualmachineimagebuilder/armvirtualmachineimagebuilder/v0.4.0,sdk/resourcemanager/virtualmachineimagebuilder/armvirtualmachineimagebuilder,v0.4.0,1650265674,04/18/2022
458,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/videoanalyzer/armvideoanalyzer@v0.4.0,go,sdk/resourcemanager/videoanalyzer/armvideoanalyzer/v0.4.0,sdk/resourcemanager/videoanalyzer/armvideoanalyzer,v0.4.0,1650265676,04/18/2022
459,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/trafficmanager/armtrafficmanager@v0.4.0,go,sdk/resourcemanager/trafficmanager/armtrafficmanager/v0.4.0,sdk/resourcemanager/trafficmanager/armtrafficmanager,v0.4.0,1650264467,04/18/2022
460,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/testbase/armtestbase@v0.4.0,go,sdk/resourcemanager/testbase/armtestbase/v0.4.0,sdk/resourcemanager/testbase/armtestbase,v0.4.0,1650264471,04/18/2022
461,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/synapse/armsynapse@v0.4.0,go,sdk/resourcemanager/synapse/armsynapse/v0.4.0,sdk/resourcemanager/synapse/armsynapse,v0.4.0,1650264474,04/18/2022
462,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/support/armsupport@v0.4.0,go,sdk/resourcemanager/support/armsupport/v0.4.0,sdk/resourcemanager/support/armsupport,v0.4.0,1650264772,04/18/2022
463,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/subscription/armsubscription@v0.4.0,go,sdk/resourcemanager/subscription/armsubscription/v0.4.0,sdk/resourcemanager/subscription/armsubscription,v0.4.0,1650264470,04/18/2022
464,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/streamanalytics/armstreamanalytics@v0.5.0,go,sdk/resourcemanager/streamanalytics/armstreamanalytics/v0.5.0,sdk/resourcemanager/streamanalytics/armstreamanalytics,v0.5.0,1650264465,04/18/2022
465,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/storagesync/armstoragesync@v0.4.0,go,sdk/resourcemanager/storagesync/armstoragesync/v0.4.0,sdk/resourcemanager/storagesync/armstoragesync,v0.4.0,1650264469,04/18/2022
466,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/storagepool/armstoragepool@v0.4.0,go,sdk/resourcemanager/storagepool/armstoragepool/v0.4.0,sdk/resourcemanager/storagepool/armstoragepool,v0.4.0,1650264465,04/18/2022
467,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/storageimportexport/armstorageimportexport@v0.4.0,go,sdk/resourcemanager/storageimportexport/armstorageimportexport/v0.4.0,sdk/resourcemanager/storageimportexport/armstorageimportexport,v0.4.0,1650264471,04/18/2022
468,github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/storagecache/armstoragecache@v0.4.0,go,sdk/resourcemanager/storagecache/armstoragecache/v0.4.0,sdk/resourcemanager/storagecache/armstoragecache,v0.4.0,1650264467,04/18/2022
